fa9b6ab3ff71ecbf11e9ccdf8603c985e018e0e0f96218ee1d17ce1f8182e947d58ebc23ce6066e2bc9cd05a7ba892abb8a8992bb34fa6304075a8a02b6b3720,Chrome,5/12/2016,9:38:00,N/A,N/A,N/A,"[N/A, 5238c8f9bb1339985a744f530fc9c96e66a6c1b4d0be243c3838732b9f75ba07f9afd25737068212a50fccde400291038bcc17d183b081dc00dd0932e958dd09, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",2ff5d1427bc1e4323cd09da560ac09f20e35d2246a4551489cc6b3d47aea44b2c299a9aee0296aa2245e0f08a1456b636ecfe81d582024e933e70d4a155763fd,"[yahoo.com, adnxs.com, contextweb.com, bidswitch.net, ajax.googleapis.com, adroll.com, adsrvr.org, scorecardresearch.com, maps.googleapis.com, rlcdn.com, twitter.com, yelpcdn.com, openx.net, facebook.net, facebook.com, google.com, google-analytics.com, imrworldwide.com, quantserve.com, doubleclick.net]"
N/A,Chrome,5/12/2016,9:38:00,N/A,N/A,N/A,"[N/A, 5238c8f9bb1339985a744f530fc9c96e66a6c1b4d0be243c3838732b9f75ba07f9afd25737068212a50fccde400291038bcc17d183b081dc00dd0932e958dd09, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",659a08abd5c7552350fef4eae0acb94fb7af42ca385b5cb99b28dd7f33b49af25b6d94d60504aea9bc93fb339b7cbfeb9dfd878af42d7631053b3f0670195769,"[yahoo.com, adnxs.com, contextweb.com, bidswitch.net, ajax.googleapis.com, adroll.com, adsrvr.org, scorecardresearch.com, maps.googleapis.com, rlcdn.com, twitter.com, yelpcdn.com, openx.net, facebook.net, facebook.com, google.com, google-analytics.com, imrworldwide.com, quantserve.com, doubleclick.net]"
N/A,Chrome,5/12/2016,9:37:00,N/A,N/A,N/A,"[N/A, 5238c8f9bb1339985a744f530fc9c96e66a6c1b4d0be243c3838732b9f75ba07f9afd25737068212a50fccde400291038bcc17d183b081dc00dd0932e958dd09, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",6d7794d1abe2c2746bb430a148a4db2c4331073d0df105d89e9b619846d33b26a25d88e4b7110b553b81f085540cb1269b735772edea9ba814b9136647af0e0c,"[yahoo.com, adnxs.com, contextweb.com, bidswitch.net, ajax.googleapis.com, adroll.com, adsrvr.org, scorecardresearch.com, maps.googleapis.com, rlcdn.com, twitter.com, yelpcdn.com, openx.net, facebook.net, facebook.com, google.com, google-analytics.com, imrworldwide.com, quantserve.com, doubleclick.net]"
N/A,Chrome,5/9/2016,18:44:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",5d3e133bdf8b9cb4ed7cd9485f73eaa4a6f5dc7768b1bf214c09f13b9b55b02d0aab82b9d11d23baf5c2e9fd10355a0073250f47f0996c0ef08f966229997bc8,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/9/2016,18:39:00,N/A,N/A,N/A,"[9d6e3842945b3118b6a5c8ee888b619ce41835d6ed413bbeacf89bafa5aa110be54779e825d789a9eadd4e392b57b54ff8d7ff385c9ebb40b37974b571f4929a, 6a44a576ef6083e3487c5119bbfc59f86c8a3e5181cd45c04cca9527a7a577e015515df7e41b27fc2cb57019edda17014eab6fafedddb8b48187b14d0d23d42a, d2acb9a66dc8adf6a90035a172d16bf42d05dbeef6d5b9a3e97df07018c0984b1b34d4a5de04a85b123d8e79163dec74c6863318bf9f209a8debe687d46260b3, N/A]",7ead08ec9f0386ffc8867d51027f1f0dc02bbac26f6b6b7af707d891ac4581dd04391389468bd860cdbf353fa7129d304baa507e18b8f12889590ae501d7e51e,"[fonts.googleapis.com, google-analytics.com]"
N/A,Chrome,5/9/2016,18:38:00,N/A,N/A,N/A,"[9d6e3842945b3118b6a5c8ee888b619ce41835d6ed413bbeacf89bafa5aa110be54779e825d789a9eadd4e392b57b54ff8d7ff385c9ebb40b37974b571f4929a, 6a44a576ef6083e3487c5119bbfc59f86c8a3e5181cd45c04cca9527a7a577e015515df7e41b27fc2cb57019edda17014eab6fafedddb8b48187b14d0d23d42a, d2acb9a66dc8adf6a90035a172d16bf42d05dbeef6d5b9a3e97df07018c0984b1b34d4a5de04a85b123d8e79163dec74c6863318bf9f209a8debe687d46260b3, N/A]",7ead08ec9f0386ffc8867d51027f1f0dc02bbac26f6b6b7af707d891ac4581dd04391389468bd860cdbf353fa7129d304baa507e18b8f12889590ae501d7e51e,"[fonts.googleapis.com, google-analytics.com]"
N/A,Chrome,5/9/2016,18:37:00,N/A,N/A,N/A,"[9d6e3842945b3118b6a5c8ee888b619ce41835d6ed413bbeacf89bafa5aa110be54779e825d789a9eadd4e392b57b54ff8d7ff385c9ebb40b37974b571f4929a, 6a44a576ef6083e3487c5119bbfc59f86c8a3e5181cd45c04cca9527a7a577e015515df7e41b27fc2cb57019edda17014eab6fafedddb8b48187b14d0d23d42a, d2acb9a66dc8adf6a90035a172d16bf42d05dbeef6d5b9a3e97df07018c0984b1b34d4a5de04a85b123d8e79163dec74c6863318bf9f209a8debe687d46260b3, N/A]",7ead08ec9f0386ffc8867d51027f1f0dc02bbac26f6b6b7af707d891ac4581dd04391389468bd860cdbf353fa7129d304baa507e18b8f12889590ae501d7e51e,"[fonts.googleapis.com, google-analytics.com]"
N/A,Chrome,5/9/2016,16:22:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",44c499dc97cbfc05fb27141005dd5cd5b5bd570ecf3f679d2132f7df562ae5117fc0379199bc68617fa2dfe3a02eac81bd2eb520c9e0dd01943a39a252a3183c,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/9/2016,16:17:00,N/A,N/A,N/A,"[N/A, ae63ae218894f4ea3865d0a0fbeb0a3bc6f6db10165aba46d37d65c8a49630b38694ddfbcb875f3d42f7ab406fe4c77bfafd6a9996207156b26adbaf42e6d68a, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",9c7fda8180209106688c1ec16a4c1b0563abde76657ab94cad2ed717d122ff119b3cf9e977fe3fa867b2fae7904c2717a94872151dddae90882ac7510affe274,"[nanigans.com, nr-data.net, doubleclick.net, sailthru.com, googletagmanager.com, google.com, googleadservices.com, marinsm.com, facebook.com, google-analytics.com, rtrcdn.com]"
N/A,Chrome,5/9/2016,14:51:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",aa23f5e0169a30ba0bcfd4193999d1af8f26dfa354185cf0061991611d3e75dced39e12a7cd21dc1ef5241d3266727b590fe86c395433beb8785f01a645c8e1d,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/8/2016,19:27:00,N/A,N/A,N/A,"[N/A, ae63ae218894f4ea3865d0a0fbeb0a3bc6f6db10165aba46d37d65c8a49630b38694ddfbcb875f3d42f7ab406fe4c77bfafd6a9996207156b26adbaf42e6d68a, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",65698604b3a35b2d8ea9e8a92eecf5077008ddd95bfd7299b9faeda0875465bc66471e1f76b57316b2eef93af67cf696a02b8bb38b0cf90417d2a54eca12d2f2,"[nanigans.com, nr-data.net, doubleclick.net, sailthru.com, googletagmanager.com, google.com, googleadservices.com, marinsm.com, facebook.com, google-analytics.com, rtrcdn.com]"
N/A,Chrome,5/8/2016,19:20:00,N/A,N/A,N/A,"[N/A, ae63ae218894f4ea3865d0a0fbeb0a3bc6f6db10165aba46d37d65c8a49630b38694ddfbcb875f3d42f7ab406fe4c77bfafd6a9996207156b26adbaf42e6d68a, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",d9c89ce6913ec500a66165650d84127b1c74d27291ffd50964bf212934b7fadfb62592b617c372cdb1415035716fdcb5becd95f69bbaf55dccaf9f5faf2c2d40,"[nanigans.com, nr-data.net, doubleclick.net, sailthru.com, googletagmanager.com, google.com, googleadservices.com, marinsm.com, facebook.com, google-analytics.com, rtrcdn.com]"
N/A,Chrome,5/8/2016,19:13:00,N/A,N/A,N/A,"[N/A, ae63ae218894f4ea3865d0a0fbeb0a3bc6f6db10165aba46d37d65c8a49630b38694ddfbcb875f3d42f7ab406fe4c77bfafd6a9996207156b26adbaf42e6d68a, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",4e01e737e301b4049b62017bfd088a51bb41f93f677e1da1ca2e06dd0fb7c21084e84c6d43a96096df10db101f7bb0617a1e94397efd7fb7c6efe62b52737f60,"[nanigans.com, nr-data.net, doubleclick.net, sailthru.com, googletagmanager.com, google.com, googleadservices.com, marinsm.com, facebook.com, google-analytics.com, rtrcdn.com]"
N/A,Chrome,5/8/2016,19:05:00,N/A,N/A,N/A,"[N/A, ae63ae218894f4ea3865d0a0fbeb0a3bc6f6db10165aba46d37d65c8a49630b38694ddfbcb875f3d42f7ab406fe4c77bfafd6a9996207156b26adbaf42e6d68a, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",d45c8f75de8314374e0104e06846aa3c8ec9cdb243808ec5caa6d89a275bc69c20e754a8a34f42d08837dcece238ae4ea259bf3c3b57a0ff06eee70798dfc3c3,"[nanigans.com, nr-data.net, doubleclick.net, sailthru.com, googletagmanager.com, google.com, googleadservices.com, marinsm.com, facebook.com, google-analytics.com, rtrcdn.com]"
N/A,Chrome,5/8/2016,9:53:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",5d3e133bdf8b9cb4ed7cd9485f73eaa4a6f5dc7768b1bf214c09f13b9b55b02d0aab82b9d11d23baf5c2e9fd10355a0073250f47f0996c0ef08f966229997bc8,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/8/2016,9:52:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",b2ead5b986e63cb1ca5b7b2a6cb0a3c508036533e2639bbf39917ea459f280b50854931d12fd70525b68c4fa5ccef35caeb6ad2be38c1fa203b09b70fdb837ca,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/7/2016,23:59:00,N/A,N/A,N/A,"[N/A, ae63ae218894f4ea3865d0a0fbeb0a3bc6f6db10165aba46d37d65c8a49630b38694ddfbcb875f3d42f7ab406fe4c77bfafd6a9996207156b26adbaf42e6d68a, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",d45c8f75de8314374e0104e06846aa3c8ec9cdb243808ec5caa6d89a275bc69c20e754a8a34f42d08837dcece238ae4ea259bf3c3b57a0ff06eee70798dfc3c3,"[nanigans.com, nr-data.net, doubleclick.net, sailthru.com, googletagmanager.com, google.com, googleadservices.com, marinsm.com, facebook.com, google-analytics.com, rtrcdn.com]"
N/A,Chrome,5/7/2016,23:45:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",e33aea68889fa6ef6fa35427b7223eacfbe91440f5622b4bc5e6f7ee04ee421642a776bd123e9bef4065627da1a6a617c3f7b4459cd2ce03ffd22b62af549b8c,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/7/2016,20:11:00,N/A,N/A,N/A,"[N/A, ae63ae218894f4ea3865d0a0fbeb0a3bc6f6db10165aba46d37d65c8a49630b38694ddfbcb875f3d42f7ab406fe4c77bfafd6a9996207156b26adbaf42e6d68a, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",9d74a58cb1cfd46b218c38f564aedf5fdbd7296291c362e20481378eca929f00597e086d19386c234a87dd63a1e8daa64f9164a7b261be597971e8bc314df4a2,"[nanigans.com, nr-data.net, doubleclick.net, sailthru.com, googletagmanager.com, google.com, googleadservices.com, marinsm.com, facebook.com, google-analytics.com, rtrcdn.com]"
N/A,Chrome,5/7/2016,10:55:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",aa23f5e0169a30ba0bcfd4193999d1af8f26dfa354185cf0061991611d3e75dced39e12a7cd21dc1ef5241d3266727b590fe86c395433beb8785f01a645c8e1d,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/7/2016,10:54:00,N/A,N/A,N/A,"[N/A, 5238c8f9bb1339985a744f530fc9c96e66a6c1b4d0be243c3838732b9f75ba07f9afd25737068212a50fccde400291038bcc17d183b081dc00dd0932e958dd09, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",b5fdd5a8aaac90d397bea90e14de5c90f68d24b8b57cb39c91d7519b3fb5d6d8753c31ae8074679bf20641dc1bfa63afe4e5b4690ff11b80f0eddc393e8aa159,"[yahoo.com, adnxs.com, contextweb.com, bidswitch.net, ajax.googleapis.com, adroll.com, adsrvr.org, scorecardresearch.com, maps.googleapis.com, rlcdn.com, twitter.com, yelpcdn.com, openx.net, facebook.net, facebook.com, google.com, google-analytics.com, imrworldwide.com, quantserve.com, doubleclick.net]"
N/A,Chrome,5/6/2016,20:41:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",543f9b548e291a795e33631d58b26a3b20534442cf8a06a812ae1e84f5cdbcf5fbdb309a98b214d7bce6a896e2ad6105be3b7bd5238d8e9181530d739af9d6e0,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
N/A,Chrome,5/6/2016,10:14:00,N/A,N/A,N/A,"[N/A, 3211b4aa356450a9baf7bacf7be03f7f4c03f4dcde7ca78bffd57e62b917e2fb378b88d9b5d7ceecc43d5f1733eb6ba3836a8f3060217917fcbed3c5631922a9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",d97cfd56ccef01af09a5ccd8741b8193daabbe3d13e27f50609534ffc4408a2051cce388e25c7972604bb0923cf5eec6be63b24715493e68aefded9ed3edc64e,"[mpstat.us, msn.com, bing.com, doubleclick.net, thebrighttag.com, btstatic.com, google.com, yahoo.com, liveperson.net, facebook.com, pinterest.com, twitter.com, t.co, facebook.net, go-mpulse.net, yimg.com, omtrdc.net]"
N/A,Chrome,5/6/2016,10:12:00,N/A,N/A,N/A,"[N/A, 1f3cd2b8fba77efe5e678a817103057b42b3885be2862c0b8403ad6fb59be5e75dfefe7f7748bea73634666ac6ffd8febd5916512ddbd81d9e8820c82d9f3906, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",347e05484dbfb21541b290ecda22f708cca72e4fdb718979d215516d55313d816dfdb70f8dd3ec946eb0e1bf43e0417968791e8921112e81772250ea98141ed7,"[msn.com, mpstat.us, iyfhjdi.com, thebrighttag.com, rmtag.com, flashtalking.com, rewardstyle.com, redirectingat.com, mediaforge.com, omtrdc.net, go-mpulse.net, cdn-image.com, bing.com, ajax.googleapis.com, doubleclick.net, btstatic.com, res-x.com, certona.net, uservoice.com, facebook.com, quantserve.com, fiksu.com, demdex.net, w55c.net, dc-storm.com, skimresources.com, rlcdn.com, tapad.com, atgsvcs.com, facebook.net, turn.com, google.com, openx.net, marinsm.com, google-analytics.com]"
N/A,Chrome,5/6/2016,10:12:00,N/A,N/A,N/A,"[N/A, 1f3cd2b8fba77efe5e678a817103057b42b3885be2862c0b8403ad6fb59be5e75dfefe7f7748bea73634666ac6ffd8febd5916512ddbd81d9e8820c82d9f3906, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",c2ca0c95fed18ba0377a48f60a2011ef3b880f9080d6654ad97bfbce82bc37825d47a995e79a709a8ba209374ea6aea037783f2357c54dbdce9ecc5d9db5f509,"[msn.com, mpstat.us, iyfhjdi.com, thebrighttag.com, rmtag.com, flashtalking.com, rewardstyle.com, redirectingat.com, mediaforge.com, omtrdc.net, go-mpulse.net, cdn-image.com, bing.com, ajax.googleapis.com, doubleclick.net, btstatic.com, res-x.com, certona.net, uservoice.com, facebook.com, quantserve.com, fiksu.com, demdex.net, w55c.net, dc-storm.com, skimresources.com, rlcdn.com, tapad.com, atgsvcs.com, facebook.net, turn.com, google.com, openx.net, marinsm.com, google-analytics.com]"
N/A,Chrome,5/5/2016,18:30:00,N/A,N/A,N/A,"[N/A, f9cb37e2d9144c9ba840393e4fc0561aaf8b53a4f2b5b453fb86f6160cfb153205e2df0bfd9b1d5644392553204ee6fb3a55bc055f122717aea3b610530cfbd9, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",f3ee19567a85cd075c6adab8a3b173974adf6f384fc729c26e7b16ceb895f884c8fb14b6aa3cfe042b2f33e0742793b87a5b8893846ea61fb49c8c27e732d151,"[doubleclick.net, akamaihd.net, sambotestet.nu, fbcdn.net, atdmt.com, facebook.net, google-analytics.com]"
